timestamp,partner_id,region,gateway,success,result_code,latency_ms
2026-06-15T01:00:00+00:00,P-003,LATAM,braintree,true,200,294
2026-06-15T01:00:00+00:00,P-003,LATAM,braintree,true,200,342
2026-06-15T01:00:00+00:00,P-003,LATAM,braintree,true,200,121
2026-06-15T01:00:00+00:00,P-003,LATAM,braintree,false,avs_mismatch,1439
2026-06-15T01:00:00+00:00,P-003,LATAM,braintree,false,processor_timeout,1939
2026-06-15T02:00:00+00:00,P-001,EU,stripe,true,200,272
2026-06-15T02:00:00+00:00,P-001,EU,stripe,true,200,379
2026-06-15T02:00:00+00:00,P-001,EU,stripe,true,200,198
2026-06-15T02:00:00+00:00,P-001,EU,braintree,true,200,396
2026-06-15T02:00:00+00:00,P-001,EU,braintree,false,avs_mismatch,901
2026-06-15T02:00:00+00:00,P-001,EU,braintree,true,200,370
2026-06-15T02:00:00+00:00,P-001,EU,braintree,true,200,305
2026-06-15T02:00:00+00:00,P-001,EU,braintree,true,200,277
2026-06-15T02:00:00+00:00,P-002,APAC,stripe,true,200,410
2026-06-15T02:00:00+00:00,P-002,APAC,stripe,true,200,163
2026-06-15T02:00:00+00:00,P-002,APAC,stripe,true,200,155
2026-06-15T02:00:00+00:00,P-002,APAC,stripe,false,3ds_failed,2468
2026-06-15T02:00:00+00:00,P-002,APAC,braintree,true,200,363
2026-06-15T02:00:00+00:00,P-002,APAC,braintree,false,processor_timeout,1442
2026-06-15T02:00:00+00:00,P-002,APAC,braintree,true,200,430
2026-06-15T02:00:00+00:00,P-002,APAC,braintree,true,200,228
2026-06-15T02:00:00+00:00,P-003,LATAM,stripe,true,200,473
2026-06-15T02:00:00+00:00,P-003,LATAM,stripe,true,200,279
2026-06-15T02:00:00+00:00,P-003,LATAM,stripe,true,200,463
2026-06-15T02:00:00+00:00,P-003,LATAM,stripe,true,200,344
2026-06-15T02:00:00+00:00,P-003,LATAM,stripe,true,200,351
2026-06-15T02:00:00+00:00,P-003,LATAM,stripe,true,200,235
2026-06-15T02:00:00+00:00,P-003,LATAM,stripe,true,200,130
2026-06-15T02:00:00+00:00,P-003,LATAM,braintree,true,200,421
2026-06-15T02:00:00+00:00,P-003,LATAM,braintree,true,200,156
2026-06-15T02:00:00+00:00,P-003,LATAM,braintree,true,200,150
2026-06-15T02:00:00+00:00,P-003,LATAM,braintree,true,200,136
2026-06-15T02:00:00+00:00,P-003,LATAM,braintree,true,200,156
2026-06-15T02:00:00+00:00,P-003,LATAM,braintree,true,200,262
2026-06-15T02:00:00+00:00,P-003,LATAM,braintree,true,200,229
2026-06-15T03:00:00+00:00,P-001,EU,stripe,true,200,412
2026-06-15T03:00:00+00:00,P-001,EU,stripe,true,200,244
2026-06-15T03:00:00+00:00,P-001,EU,stripe,true,200,328
2026-06-15T03:00:00+00:00,P-001,EU,stripe,true,200,169
2026-06-15T03:00:00+00:00,P-001,EU,stripe,true,200,301
2026-06-15T03:00:00+00:00,P-001,EU,stripe,true,200,359
2026-06-15T03:00:00+00:00,P-001,EU,stripe,true,200,147
2026-06-15T03:00:00+00:00,P-001,EU,braintree,true,200,450
2026-06-15T03:00:00+00:00,P-001,EU,braintree,true,200,326
2026-06-15T03:00:00+00:00,P-001,EU,braintree,true,200,175
2026-06-15T03:00:00+00:00,P-001,EU,braintree,true,200,217
2026-06-15T03:00:00+00:00,P-001,EU,braintree,true,200,191
2026-06-15T03:00:00+00:00,P-001,EU,braintree,true,200,262
2026-06-15T03:00:00+00:00,P-001,EU,braintree,true,200,158
2026-06-15T03:00:00+00:00,P-001,EU,braintree,true,200,401
2026-06-15T03:00:00+00:00,P-002,APAC,stripe,true,200,396
2026-06-15T03:00:00+00:00,P-002,APAC,stripe,true,200,167
2026-06-15T03:00:00+00:00,P-002,APAC,stripe,true,200,241
2026-06-15T03:00:00+00:00,P-002,APAC,braintree,true,200,366
2026-06-15T03:00:00+00:00,P-002,APAC,braintree,true,200,325
2026-06-15T03:00:00+00:00,P-002,APAC,braintree,true,200,204
2026-06-15T03:00:00+00:00,P-002,APAC,braintree,true,200,319
2026-06-15T03:00:00+00:00,P-003,LATAM,stripe,true,200,352
2026-06-15T03:00:00+00:00,P-003,LATAM,stripe,true,200,476
2026-06-15T03:00:00+00:00,P-003,LATAM,stripe,false,3ds_failed,2255
2026-06-15T03:00:00+00:00,P-003,LATAM,stripe,true,200,199
2026-06-15T03:00:00+00:00,P-003,LATAM,stripe,true,200,231
2026-06-15T03:00:00+00:00,P-003,LATAM,braintree,true,200,397
2026-06-15T03:00:00+00:00,P-003,LATAM,braintree,true,200,280
2026-06-15T03:00:00+00:00,P-003,LATAM,braintree,true,200,419
2026-06-15T04:00:00+00:00,P-001,EU,stripe,true,200,391
2026-06-15T04:00:00+00:00,P-001,EU,stripe,true,200,380
2026-06-15T04:00:00+00:00,P-001,EU,stripe,true,200,215
2026-06-15T04:00:00+00:00,P-001,EU,stripe,true,200,154
2026-06-15T04:00:00+00:00,P-001,EU,stripe,true,200,240
2026-06-15T04:00:00+00:00,P-001,EU,stripe,true,200,411
2026-06-15T04:00:00+00:00,P-001,EU,braintree,true,200,140
2026-06-15T04:00:00+00:00,P-001,EU,braintree,true,200,334
2026-06-15T04:00:00+00:00,P-001,EU,braintree,true,200,409
2026-06-15T04:00:00+00:00,P-001,EU,braintree,true,200,253
2026-06-15T04:00:00+00:00,P-002,APAC,stripe,true,200,280
2026-06-15T04:00:00+00:00,P-002,APAC,stripe,true,200,322
2026-06-15T04:00:00+00:00,P-002,APAC,stripe,true,200,450
2026-06-15T04:00:00+00:00,P-002,APAC,stripe,true,200,281
2026-06-15T04:00:00+00:00,P-002,APAC,braintree,true,200,438
2026-06-15T04:00:00+00:00,P-002,APAC,braintree,false,processor_timeout,1050
2026-06-15T04:00:00+00:00,P-002,APAC,braintree,true,200,379
2026-06-15T04:00:00+00:00,P-003,LATAM,stripe,true,200,298
2026-06-15T04:00:00+00:00,P-003,LATAM,stripe,true,200,245
2026-06-15T04:00:00+00:00,P-003,LATAM,stripe,true,200,200
2026-06-15T04:00:00+00:00,P-003,LATAM,stripe,true,200,398
2026-06-15T04:00:00+00:00,P-003,LATAM,stripe,true,200,433
2026-06-15T04:00:00+00:00,P-003,LATAM,braintree,true,200,461
2026-06-15T04:00:00+00:00,P-003,LATAM,braintree,true,200,273
2026-06-15T04:00:00+00:00,P-003,LATAM,braintree,false,processor_timeout,1175
2026-06-15T04:00:00+00:00,P-003,LATAM,braintree,true,200,174
2026-06-15T04:00:00+00:00,P-003,LATAM,braintree,true,200,199
2026-06-15T04:00:00+00:00,P-003,LATAM,braintree,true,200,429
2026-06-15T04:00:00+00:00,P-003,LATAM,braintree,true,200,295
2026-06-15T04:00:00+00:00,P-003,LATAM,braintree,true,200,444
2026-06-15T05:00:00+00:00,P-001,EU,stripe,true,200,248
2026-06-15T05:00:00+00:00,P-001,EU,stripe,true,200,146
2026-06-15T05:00:00+00:00,P-001,EU,stripe,true,200,336
2026-06-15T05:00:00+00:00,P-001,EU,stripe,true,200,142
2026-06-15T05:00:00+00:00,P-001,EU,stripe,true,200,186
2026-06-15T05:00:00+00:00,P-001,EU,braintree,false,processor_timeout,2418
2026-06-15T05:00:00+00:00,P-001,EU,braintree,true,200,338
2026-06-15T05:00:00+00:00,P-001,EU,braintree,true,200,177
2026-06-15T05:00:00+00:00,P-001,EU,braintree,true,200,473
2026-06-15T05:00:00+00:00,P-001,EU,braintree,true,200,399
2026-06-15T05:00:00+00:00,P-001,EU,braintree,true,200,309
2026-06-15T05:00:00+00:00,P-001,EU,braintree,true,200,195
2026-06-15T05:00:00+00:00,P-001,EU,braintree,true,200,141
2026-06-15T05:00:00+00:00,P-002,APAC,stripe,true,200,140
2026-06-15T05:00:00+00:00,P-002,APAC,stripe,true,200,227
2026-06-15T05:00:00+00:00,P-002,APAC,stripe,true,200,461
2026-06-15T05:00:00+00:00,P-002,APAC,stripe,true,200,406
2026-06-15T05:00:00+00:00,P-002,APAC,stripe,true,200,328
2026-06-15T05:00:00+00:00,P-002,APAC,braintree,true,200,241
2026-06-15T05:00:00+00:00,P-002,APAC,braintree,true,200,210
2026-06-15T05:00:00+00:00,P-002,APAC,braintree,true,200,132
2026-06-15T05:00:00+00:00,P-002,APAC,braintree,true,200,290
2026-06-15T05:00:00+00:00,P-002,APAC,braintree,true,200,330
2026-06-15T05:00:00+00:00,P-002,APAC,braintree,true,200,247
2026-06-15T05:00:00+00:00,P-002,APAC,braintree,true,200,479
2026-06-15T05:00:00+00:00,P-003,LATAM,stripe,true,200,139
2026-06-15T05:00:00+00:00,P-003,LATAM,stripe,true,200,233
2026-06-15T05:00:00+00:00,P-003,LATAM,stripe,true,200,355
2026-06-15T05:00:00+00:00,P-003,LATAM,braintree,true,200,236
2026-06-15T05:00:00+00:00,P-003,LATAM,braintree,true,200,457
2026-06-15T05:00:00+00:00,P-003,LATAM,braintree,true,200,288
2026-06-15T05:00:00+00:00,P-003,LATAM,braintree,true,200,155
2026-06-15T05:00:00+00:00,P-003,LATAM,braintree,false,gateway_unavailable,1619
2026-06-15T06:00:00+00:00,P-001,EU,stripe,true,200,467
2026-06-15T06:00:00+00:00,P-001,EU,stripe,false,3ds_failed,1578
2026-06-15T06:00:00+00:00,P-001,EU,stripe,true,200,179
2026-06-15T06:00:00+00:00,P-001,EU,stripe,true,200,253
2026-06-15T06:00:00+00:00,P-001,EU,stripe,true,200,255
2026-06-15T06:00:00+00:00,P-001,EU,stripe,true,200,425
2026-06-15T06:00:00+00:00,P-001,EU,stripe,true,200,280
2026-06-15T06:00:00+00:00,P-001,EU,stripe,true,200,381
2026-06-15T06:00:00+00:00,P-001,EU,braintree,true,200,415
2026-06-15T06:00:00+00:00,P-001,EU,braintree,true,200,142
2026-06-15T06:00:00+00:00,P-001,EU,braintree,true,200,120
2026-06-15T06:00:00+00:00,P-002,APAC,stripe,true,200,395
2026-06-15T06:00:00+00:00,P-002,APAC,stripe,true,200,463
2026-06-15T06:00:00+00:00,P-002,APAC,stripe,true,200,340
2026-06-15T06:00:00+00:00,P-002,APAC,stripe,true,200,460
2026-06-15T06:00:00+00:00,P-002,APAC,stripe,true,200,439
2026-06-15T06:00:00+00:00,P-002,APAC,stripe,true,200,183
2026-06-15T06:00:00+00:00,P-002,APAC,stripe,true,200,273
2026-06-15T06:00:00+00:00,P-002,APAC,braintree,true,200,329
2026-06-15T06:00:00+00:00,P-002,APAC,braintree,true,200,476
2026-06-15T06:00:00+00:00,P-002,APAC,braintree,true,200,185
2026-06-15T06:00:00+00:00,P-002,APAC,braintree,true,200,460
2026-06-15T06:00:00+00:00,P-002,APAC,braintree,false,avs_mismatch,2432
2026-06-15T06:00:00+00:00,P-002,APAC,braintree,true,200,435
2026-06-15T06:00:00+00:00,P-002,APAC,braintree,true,200,327
2026-06-15T06:00:00+00:00,P-003,LATAM,stripe,true,200,275
2026-06-15T06:00:00+00:00,P-003,LATAM,stripe,true,200,340
2026-06-15T06:00:00+00:00,P-003,LATAM,stripe,true,200,430
2026-06-15T06:00:00+00:00,P-003,LATAM,stripe,true,200,358
2026-06-15T06:00:00+00:00,P-003,LATAM,stripe,true,200,465
2026-06-15T06:00:00+00:00,P-003,LATAM,stripe,true,200,362
2026-06-15T06:00:00+00:00,P-003,LATAM,stripe,true,200,206
2026-06-15T06:00:00+00:00,P-003,LATAM,braintree,true,200,383
2026-06-15T06:00:00+00:00,P-003,LATAM,braintree,true,200,437
2026-06-15T06:00:00+00:00,P-003,LATAM,braintree,true,200,240
2026-06-15T06:00:00+00:00,P-003,LATAM,braintree,true,200,235
2026-06-15T06:00:00+00:00,P-003,LATAM,braintree,true,200,195
2026-06-15T06:00:00+00:00,P-003,LATAM,braintree,true,200,245
2026-06-15T06:00:00+00:00,P-003,LATAM,braintree,false,avs_mismatch,2473
2026-06-15T06:00:00+00:00,P-003,LATAM,braintree,true,200,332
2026-06-15T07:00:00+00:00,P-001,EU,stripe,true,200,476
2026-06-15T07:00:00+00:00,P-001,EU,stripe,true,200,324
2026-06-15T07:00:00+00:00,P-001,EU,stripe,true,200,455
2026-06-15T07:00:00+00:00,P-001,EU,stripe,true,200,174
2026-06-15T07:00:00+00:00,P-001,EU,stripe,true,200,232
2026-06-15T07:00:00+00:00,P-001,EU,stripe,true,200,476
2026-06-15T07:00:00+00:00,P-001,EU,stripe,true,200,145
2026-06-15T07:00:00+00:00,P-001,EU,stripe,true,200,182
2026-06-15T07:00:00+00:00,P-001,EU,braintree,true,200,357
2026-06-15T07:00:00+00:00,P-001,EU,braintree,true,200,406
2026-06-15T07:00:00+00:00,P-001,EU,braintree,true,200,346
2026-06-15T07:00:00+00:00,P-001,EU,braintree,true,200,378
2026-06-15T07:00:00+00:00,P-001,EU,braintree,true,200,400
2026-06-15T07:00:00+00:00,P-001,EU,braintree,true,200,201
2026-06-15T07:00:00+00:00,P-002,APAC,stripe,true,200,350
2026-06-15T07:00:00+00:00,P-002,APAC,stripe,true,200,246
2026-06-15T07:00:00+00:00,P-002,APAC,stripe,true,200,261
2026-06-15T07:00:00+00:00,P-002,APAC,stripe,true,200,386
2026-06-15T07:00:00+00:00,P-002,APAC,stripe,true,200,242
2026-06-15T07:00:00+00:00,P-002,APAC,stripe,true,200,159
2026-06-15T07:00:00+00:00,P-002,APAC,stripe,true,200,240
2026-06-15T07:00:00+00:00,P-002,APAC,stripe,true,200,283
2026-06-15T07:00:00+00:00,P-002,APAC,braintree,true,200,197
2026-06-15T07:00:00+00:00,P-002,APAC,braintree,true,200,475
2026-06-15T07:00:00+00:00,P-002,APAC,braintree,true,200,229
2026-06-15T07:00:00+00:00,P-002,APAC,braintree,true,200,328
2026-06-15T07:00:00+00:00,P-002,APAC,braintree,true,200,358
2026-06-15T07:00:00+00:00,P-002,APAC,braintree,true,200,225
2026-06-15T07:00:00+00:00,P-002,APAC,braintree,true,200,319
2026-06-15T07:00:00+00:00,P-003,LATAM,stripe,true,200,130
2026-06-15T07:00:00+00:00,P-003,LATAM,stripe,true,200,414
2026-06-15T07:00:00+00:00,P-003,LATAM,stripe,true,200,123
2026-06-15T07:00:00+00:00,P-003,LATAM,stripe,true,200,272
2026-06-15T07:00:00+00:00,P-003,LATAM,stripe,true,200,334
2026-06-15T07:00:00+00:00,P-003,LATAM,stripe,true,200,399
2026-06-15T07:00:00+00:00,P-003,LATAM,stripe,true,200,232
2026-06-15T07:00:00+00:00,P-003,LATAM,braintree,true,200,343
2026-06-15T07:00:00+00:00,P-003,LATAM,braintree,true,200,319
2026-06-15T07:00:00+00:00,P-003,LATAM,braintree,true,200,467
2026-06-15T07:00:00+00:00,P-003,LATAM,braintree,true,200,204
2026-06-15T07:00:00+00:00,P-003,LATAM,braintree,true,200,185
2026-06-15T07:00:00+00:00,P-003,LATAM,braintree,false,avs_mismatch,955
2026-06-15T08:00:00+00:00,P-001,EU,stripe,true,200,459
2026-06-15T08:00:00+00:00,P-001,EU,stripe,true,200,449
2026-06-15T08:00:00+00:00,P-001,EU,stripe,true,200,356
2026-06-15T08:00:00+00:00,P-001,EU,stripe,true,200,253
2026-06-15T08:00:00+00:00,P-001,EU,stripe,true,200,228
2026-06-15T08:00:00+00:00,P-001,EU,stripe,true,200,292
2026-06-15T08:00:00+00:00,P-001,EU,braintree,true,200,335
2026-06-15T08:00:00+00:00,P-001,EU,braintree,true,200,161
2026-06-15T08:00:00+00:00,P-001,EU,braintree,true,200,396
2026-06-15T08:00:00+00:00,P-001,EU,braintree,true,200,299
2026-06-15T08:00:00+00:00,P-001,EU,braintree,true,200,155
2026-06-15T08:00:00+00:00,P-001,EU,braintree,true,200,453
2026-06-15T08:00:00+00:00,P-002,APAC,stripe,true,200,246
2026-06-15T08:00:00+00:00,P-002,APAC,stripe,true,200,130
2026-06-15T08:00:00+00:00,P-002,APAC,stripe,true,200,242
2026-06-15T08:00:00+00:00,P-002,APAC,braintree,true,200,178
2026-06-15T08:00:00+00:00,P-002,APAC,braintree,true,200,231
2026-06-15T08:00:00+00:00,P-002,APAC,braintree,true,200,251
2026-06-15T08:00:00+00:00,P-002,APAC,braintree,true,200,205
2026-06-15T08:00:00+00:00,P-003,LATAM,stripe,true,200,178
2026-06-15T08:00:00+00:00,P-003,LATAM,stripe,true,200,203
2026-06-15T08:00:00+00:00,P-003,LATAM,stripe,false,card_declined,2085
2026-06-15T08:00:00+00:00,P-003,LATAM,stripe,true,200,279
2026-06-15T08:00:00+00:00,P-003,LATAM,stripe,true,200,312
2026-06-15T08:00:00+00:00,P-003,LATAM,stripe,true,200,221
2026-06-15T08:00:00+00:00,P-003,LATAM,stripe,true,200,473
2026-06-15T08:00:00+00:00,P-003,LATAM,braintree,true,200,476
2026-06-15T08:00:00+00:00,P-003,LATAM,braintree,true,200,470
2026-06-15T08:00:00+00:00,P-003,LATAM,braintree,true,200,181
2026-06-15T08:00:00+00:00,P-003,LATAM,braintree,true,200,409
2026-06-15T08:00:00+00:00,P-003,LATAM,braintree,true,200,297
2026-06-15T08:00:00+00:00,P-003,LATAM,braintree,true,200,458
2026-06-15T08:00:00+00:00,P-003,LATAM,braintree,true,200,379
2026-06-15T08:00:00+00:00,P-003,LATAM,braintree,true,200,126
2026-06-15T09:00:00+00:00,P-001,EU,stripe,true,200,174
2026-06-15T09:00:00+00:00,P-001,EU,stripe,true,200,305
2026-06-15T09:00:00+00:00,P-001,EU,stripe,true,200,355
2026-06-15T09:00:00+00:00,P-001,EU,stripe,true,200,342
2026-06-15T09:00:00+00:00,P-001,EU,stripe,true,200,387
2026-06-15T09:00:00+00:00,P-001,EU,stripe,false,insufficient_funds,2161
2026-06-15T09:00:00+00:00,P-001,EU,braintree,true,200,358
2026-06-15T09:00:00+00:00,P-001,EU,braintree,true,200,423
2026-06-15T09:00:00+00:00,P-001,EU,braintree,true,200,245
2026-06-15T09:00:00+00:00,P-001,EU,braintree,true,200,164
2026-06-15T09:00:00+00:00,P-001,EU,braintree,true,200,350
2026-06-15T09:00:00+00:00,P-001,EU,braintree,true,200,357
2026-06-15T09:00:00+00:00,P-001,EU,braintree,true,200,462
2026-06-15T09:00:00+00:00,P-002,APAC,stripe,true,200,373
2026-06-15T09:00:00+00:00,P-002,APAC,stripe,true,200,213
2026-06-15T09:00:00+00:00,P-002,APAC,stripe,true,200,301
2026-06-15T09:00:00+00:00,P-002,APAC,stripe,true,200,294
2026-06-15T09:00:00+00:00,P-002,APAC,stripe,true,200,425
2026-06-15T09:00:00+00:00,P-002,APAC,stripe,true,200,261
2026-06-15T09:00:00+00:00,P-002,APAC,braintree,true,200,217
2026-06-15T09:00:00+00:00,P-002,APAC,braintree,true,200,328
2026-06-15T09:00:00+00:00,P-002,APAC,braintree,true,200,243
2026-06-15T09:00:00+00:00,P-002,APAC,braintree,true,200,450
2026-06-15T09:00:00+00:00,P-002,APAC,braintree,true,200,349
2026-06-15T09:00:00+00:00,P-002,APAC,braintree,true,200,167
2026-06-15T09:00:00+00:00,P-002,APAC,braintree,true,200,327
2026-06-15T09:00:00+00:00,P-003,LATAM,stripe,true,200,459
2026-06-15T09:00:00+00:00,P-003,LATAM,stripe,true,200,362
2026-06-15T09:00:00+00:00,P-003,LATAM,stripe,true,200,296
2026-06-15T09:00:00+00:00,P-003,LATAM,stripe,true,200,401
2026-06-15T09:00:00+00:00,P-003,LATAM,stripe,true,200,479
2026-06-15T09:00:00+00:00,P-003,LATAM,stripe,true,200,276
2026-06-15T09:00:00+00:00,P-003,LATAM,stripe,true,200,181
2026-06-15T09:00:00+00:00,P-003,LATAM,stripe,true,200,281
2026-06-15T09:00:00+00:00,P-003,LATAM,braintree,true,200,473
2026-06-15T09:00:00+00:00,P-003,LATAM,braintree,true,200,230
2026-06-15T09:00:00+00:00,P-003,LATAM,braintree,true,200,261
2026-06-15T10:00:00+00:00,P-001,EU,stripe,true,200,388
2026-06-15T10:00:00+00:00,P-001,EU,stripe,true,200,171
2026-06-15T10:00:00+00:00,P-001,EU,stripe,true,200,271
2026-06-15T10:00:00+00:00,P-001,EU,stripe,true,200,211
2026-06-15T10:00:00+00:00,P-001,EU,stripe,true,200,393
2026-06-15T10:00:00+00:00,P-001,EU,stripe,true,200,143
2026-06-15T10:00:00+00:00,P-001,EU,stripe,false,3ds_failed,1498
2026-06-15T10:00:00+00:00,P-001,EU,stripe,true,200,184
2026-06-15T10:00:00+00:00,P-001,EU,braintree,true,200,371
2026-06-15T10:00:00+00:00,P-001,EU,braintree,true,200,126
2026-06-15T10:00:00+00:00,P-001,EU,braintree,true,200,360
2026-06-15T10:00:00+00:00,P-001,EU,braintree,true,200,294
2026-06-15T10:00:00+00:00,P-001,EU,braintree,true,200,146
2026-06-15T10:00:00+00:00,P-001,EU,braintree,true,200,364
2026-06-15T10:00:00+00:00,P-001,EU,braintree,true,200,153
2026-06-15T10:00:00+00:00,P-001,EU,braintree,true,200,157
2026-06-15T10:00:00+00:00,P-002,APAC,stripe,true,200,147
2026-06-15T10:00:00+00:00,P-002,APAC,stripe,true,200,408
2026-06-15T10:00:00+00:00,P-002,APAC,stripe,true,200,163
2026-06-15T10:00:00+00:00,P-002,APAC,stripe,false,card_declined,2042
2026-06-15T10:00:00+00:00,P-002,APAC,stripe,true,200,430
2026-06-15T10:00:00+00:00,P-002,APAC,stripe,true,200,436
2026-06-15T10:00:00+00:00,P-002,APAC,stripe,true,200,387
2026-06-15T10:00:00+00:00,P-002,APAC,braintree,true,200,346
2026-06-15T10:00:00+00:00,P-002,APAC,braintree,true,200,421
2026-06-15T10:00:00+00:00,P-002,APAC,braintree,false,gateway_unavailable,2064
2026-06-15T10:00:00+00:00,P-002,APAC,braintree,true,200,432
2026-06-15T10:00:00+00:00,P-002,APAC,braintree,false,processor_timeout,2462
2026-06-15T10:00:00+00:00,P-002,APAC,braintree,true,200,228
2026-06-15T10:00:00+00:00,P-003,LATAM,stripe,true,200,200
2026-06-15T10:00:00+00:00,P-003,LATAM,stripe,true,200,402
2026-06-15T10:00:00+00:00,P-003,LATAM,stripe,true,200,121
2026-06-15T10:00:00+00:00,P-003,LATAM,stripe,true,200,472
2026-06-15T10:00:00+00:00,P-003,LATAM,stripe,true,200,269
2026-06-15T10:00:00+00:00,P-003,LATAM,braintree,true,200,264
2026-06-15T10:00:00+00:00,P-003,LATAM,braintree,true,200,352
2026-06-15T10:00:00+00:00,P-003,LATAM,braintree,true,200,239
2026-06-15T11:00:00+00:00,P-001,EU,stripe,true,200,440
2026-06-15T11:00:00+00:00,P-001,EU,stripe,true,200,221
2026-06-15T11:00:00+00:00,P-001,EU,stripe,true,200,398
2026-06-15T11:00:00+00:00,P-001,EU,stripe,true,200,196
2026-06-15T11:00:00+00:00,P-001,EU,stripe,true,200,192
2026-06-15T11:00:00+00:00,P-001,EU,braintree,true,200,277
2026-06-15T11:00:00+00:00,P-001,EU,braintree,true,200,411
2026-06-15T11:00:00+00:00,P-001,EU,braintree,true,200,344
2026-06-15T11:00:00+00:00,P-002,APAC,stripe,true,200,275
2026-06-15T11:00:00+00:00,P-002,APAC,stripe,true,200,259
2026-06-15T11:00:00+00:00,P-002,APAC,stripe,true,200,372
2026-06-15T11:00:00+00:00,P-002,APAC,braintree,true,200,140
2026-06-15T11:00:00+00:00,P-002,APAC,braintree,true,200,285
2026-06-15T11:00:00+00:00,P-002,APAC,braintree,true,200,133
2026-06-15T11:00:00+00:00,P-002,APAC,braintree,true,200,465
2026-06-15T11:00:00+00:00,P-002,APAC,braintree,true,200,414
2026-06-15T11:00:00+00:00,P-002,APAC,braintree,true,200,130
2026-06-15T11:00:00+00:00,P-003,LATAM,stripe,true,200,415
